languageCode,code,bookOsisId,bookSblId,bookOrderIndex,chapterOsisId,chapterSblId,chapterOrderIndex,verseOsisId,verseSblId,verseOrderIndex,text
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.1,Gal 1:1,0,Paulus apostolus non ab hominibus neque per hominem sed per Iesum Christum et Deum Patrem qui suscitavit eum a mortuis
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.2,Gal 1:2,1,et qui mecum sunt omnes fratres ecclesiis Galatiae
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.3,Gal 1:3,2,gratia vobis et pax a Deo Patre et Domino nostro Iesu Christo
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.4,Gal 1:4,3,qui dedit semet ipsum pro peccatis nostris ut eriperet nos de praesenti saeculo nequam secundum voluntatem Dei et Patris nostri
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.5,Gal 1:5,4,cui est gloria in saecula saeculorum amen
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.6,Gal 1:6,5,miror quod sic tam cito transferimini ab eo qui vos vocavit in gratiam Christi in aliud evangelium
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.7,Gal 1:7,6,quod non est aliud nisi sunt aliqui qui vos conturbant et volunt convertere evangelium Christi
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.8,Gal 1:8,7,sed licet nos aut angelus de caelo evangelizet vobis praeterquam quod evangelizavimus vobis anathema sit
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.9,Gal 1:9,8,sicut praediximus et nunc iterum dico si quis vobis evangelizaverit praeter id quod accepistis anathema sit
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.10,Gal 1:10,9,modo enim hominibus suadeo aut Deo aut quaero hominibus placere si adhuc hominibus placerem Christi servus non essem
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.11,Gal 1:11,10,notum enim vobis facio fratres evangelium quod evangelizatum est a me quia non est secundum hominem
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.12,Gal 1:12,11,neque enim ego ab homine accepi illud neque didici sed per revelationem Iesu Christi
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.13,Gal 1:13,12,audistis enim conversationem meam aliquando in iudaismo quoniam supra modum persequebar ecclesiam Dei et expugnabam illam
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.14,Gal 1:14,13,et proficiebam in iudaismo supra multos coetaneos in genere meo abundantius aemulator existens paternarum mearum traditionum
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.15,Gal 1:15,14,cum autem placuit ei qui me segregavit de utero matris meae et vocavit per gratiam suam
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.16,Gal 1:16,15,ut revelaret Filium suum in me ut evangelizarem illum in gentibus continuo non adquievi carni et sanguini
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.17,Gal 1:17,16,neque veni Hierosolyma ad antecessores meos apostolos sed abii in Arabiam et iterum reversus sum Damascum
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.18,Gal 1:18,17,deinde post annos tres veni Hierosolyma videre Petrum et mansi apud eum diebus quindecim
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.19,Gal 1:19,18,alium autem apostolorum vidi neminem nisi Iacobum fratrem Domini
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.20,Gal 1:20,19,quae autem scribo vobis ecce coram Deo quia non mentior
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.21,Gal 1:21,20,deinde veni in partes Syriae et Ciliciae
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.22,Gal 1:22,21,eram autem ignotus facie ecclesiis Iudaeae quae erant in Christo
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.23,Gal 1:23,22,tantum autem auditum habebant quoniam qui persequebatur nos aliquando nunc evangelizat fidem quam aliquando expugnabat
la,VULGATA,Gal,Gal,47,Gal.1,Gal 1,0,Gal.1.24,Gal 1:24,23,et in me clarificabant Deum
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.1,Gal 2:1,0,deinde post annos quattuordecim iterum ascendi Hierosolyma cum Barnaba adsumpto et Tito
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.2,Gal 2:2,1,ascendi autem secundum revelationem et contuli cum illis evangelium quod praedico in gentibus seorsum autem his qui videbantur ne forte in vacuum currerem aut cucurrissem
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.3,Gal 2:3,2,sed neque Titus qui mecum erat cum esset gentilis conpulsus est circumcidi
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.4,Gal 2:4,3,sed propter subintroductos falsos fratres qui subintroierunt explorare libertatem nostram quam habemus in Christo Iesu ut nos in servitutem redigerent
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.5,Gal 2:5,4,quibus neque ad horam cessimus subiectioni ut veritas evangelii permaneat apud vos
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.6,Gal 2:6,5,ab his autem qui videbantur esse aliquid quales aliquando fuerint nihil mea interest Deus personam hominis non accipit mihi enim qui videbantur nihil contulerunt
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.7,Gal 2:7,6,sed e contra cum vidissent quod creditum est mihi evangelium praeputii sicut Petro circumcisionis
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.8,Gal 2:8,7,qui enim operatus est Petro in apostolatum circumcisionis operatus est et mihi inter gentes
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.9,Gal 2:9,8,et cum cognovissent gratiam quae data est mihi Iacobus et Cephas et Iohannes qui videbantur columnae esse dextras dederunt mihi et Barnabae societatis ut nos in gentes ipsi autem in circumcisionem
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.10,Gal 2:10,9,tantum ut pauperum memores essemus quod etiam sollicitus fui hoc ipsum facere
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.11,Gal 2:11,10,cum autem venisset Cephas Antiochiam in faciem ei restiti quia reprehensibilis erat
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.12,Gal 2:12,11,prius enim quam venirent quidam ab Iacobo cum gentibus edebat cum autem venissent subtrahebat et segregabat se timens eos qui ex circumcisione erant
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.13,Gal 2:13,12,et simulationi eius consenserunt ceteri Iudaei ita ut et Barnabas duceretur ab eis in illa simulatione
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.14,Gal 2:14,13,sed cum vidissem quod non recte ambularent ad veritatem evangelii dixi Cephae coram omnibus si tu cum Iudaeus sis gentiliter et non iudaice vivis quomodo gentes cogis iudaizare
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.15,Gal 2:15,14,nos natura Iudaei et non ex gentibus peccatores
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.16,Gal 2:16,15,scientes autem quod non iustificatur homo ex operibus legis nisi per fidem Iesu Christi et nos in Christo Iesu credidimus ut iustificemur ex fide Christi et non ex operibus legis propter quod ex operibus legis non iustificabitur omnis caro
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.17,Gal 2:17,16,quod si quaerentes iustificari in Christo inventi sumus et ipsi peccatores numquid Christus peccati minister est absit
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.18,Gal 2:18,17,si enim quae destruxi haec iterum aedifico praevaricatorem me constituo
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.19,Gal 2:19,18,ego enim per legem legi mortuus sum ut Deo vivam Christo confixus sum cruci
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.20,Gal 2:20,19,vivo autem iam non ego vivit vero in me Christus quod autem nunc vivo in carne in fide vivo Filii Dei qui dilexit me et tradidit se ipsum pro me
la,VULGATA,Gal,Gal,47,Gal.2,Gal 2,1,Gal.2.21,Gal 2:21,20,non abicio gratiam Dei si enim per legem iustitia ergo Christus gratis mortuus est
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.1,Gal 3:1,0,o insensati Galatae quis vos fascinavit ante quorum oculos Iesus Christus proscriptus est crucifixus
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.2,Gal 3:2,1,hoc solum volo a vobis discere ex operibus legis Spiritum accepistis an ex auditu fidei
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.3,Gal 3:3,2,sic stulti estis cum Spiritu coeperitis nunc carne consummamini
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.4,Gal 3:4,3,tanta passi estis sine causa si tamen sine causa
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.5,Gal 3:5,4,qui ergo tribuit vobis Spiritum et operatur virtutes in vobis ex operibus legis an ex auditu fidei
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.6,Gal 3:6,5,sicut Abraham credidit Deo et reputatum est ei ad iustitiam
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.7,Gal 3:7,6,cognoscitis ergo quia qui ex fide sunt hii sunt filii Abrahae
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.8,Gal 3:8,7,providens autem scriptura quia ex fide iustificat gentes Deus praenuntiavit Abrahae quia benedicentur in te omnes gentes
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.9,Gal 3:9,8,igitur qui ex fide sunt benedicentur cum fideli Abraham
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.10,Gal 3:10,9,quicumque enim ex operibus legis sunt sub maledicto sunt scriptum est enim maledictus omnis qui non permanserit in omnibus quae scripta sunt in libro legis ut faciat ea
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.11,Gal 3:11,10,quoniam autem in lege nemo iustificatur apud Deum manifestum est quia iustus ex fide vivit
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.12,Gal 3:12,11,lex autem non est ex fide sed qui fecerit ea vivet in illis
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.13,Gal 3:13,12,Christus nos redemit de maledicto legis factus pro nobis maledictum quia scriptum est maledictus omnis qui pendet in ligno
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.14,Gal 3:14,13,ut in gentibus benedictio Abrahae fieret in Christo Iesu ut pollicitationem Spiritus accipiamus per fidem
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.15,Gal 3:15,14,fratres secundum hominem dico tamen hominis confirmatum testamentum nemo spernit aut superordinat
la,VULGATA,Gal,Gal,47,Gal.3,Gal 3,2,Gal.3.16,Gal 3:16,15,Abrahae dictae sunt promissiones et semini eius non dicit et seminibus quasi in multis sed quasi in uno et semini tuo qui est Christus
